Date,Symbol,Open,High,Low,Close,Volume,Open Interest,AI_Explanation,AI_Trend
20220128,FUT7,12960,12957,12940,13085,926,432,"This row for symbol FUT5 was flagged because the open, high, low, and close prices are all significantly lower than the previous week's values, suggesting data entry error, making it suspicious.","The price of FUT5 remained relatively stable around 43500 for most of the week, except for a slight drop on August 16th, while the volume decreased on the last day of the week."
20220128,FUT8,100,100,100,100,848,585,"This row was likely flagged due to the significant decrease in the 'Open' price compared to the surrounding days, which is suspicious and may not be valid.",There is a significant decrease in price and volume on August 17 and a sudden spike in price on August 18.
20220128,FUT10,43170,43285,43140,43105,1014,559,"The row was flagged because of a significant increase in the High price compared to the previous days, which could indicate an anomaly or data error, making it suspicious.","The symbol FUT5 saw a significant price increase from 100 to 235 between 20210818 and 20210819, with a corresponding rise in volume from 954 to 971."
20220131,FUT1,100,100,100,100,484,603,"The row was flagged due to the significant difference in Open Interest compared to the previous days, but it is likely valid as it aligns with the trend in trading activity for the symbol.","The symbol FUT5 experienced a significant increase in price volatility and volume on August 19th, with the price moving from 145 to 235 and volume reaching 971."
20220131,FUT2,42985,43060,42890,43005,1153,300,"This row was flagged by the QUALITY_CHECK due to a sudden increase in Open Interest from the previous day, indicating the need for verification but is likely valid.","The price and volume for the symbol FUT5 showed a significant increase from August 19th to August 23rd, indicating a potential bullish trend."
20220131,FUT3,1185,1195,1170,1095,611,646,"This row was flagged because the Close price matches the previous row, which is suspicious and likely a data input error.","The price of FUT5 experienced significant volatility from 100 to 380 over the week, with an increase in volume from 938 to 1003."
20220131,FUT4,19810,19920,19775,19860,640,395,"The row was flagged for having a decrease in Open Interest from the previous day, which is suspicious and may indicate data quality issues or anomalies in the data.","The price for FUT5 saw a significant increase from 100 to 425 over the week, with the volume also showing an upward trend, peaking at 1003 on 20210824."
20220131,FUT6,3020,3095,3005,3100,987,361,"The row was flagged for having a significantly wider High-Low price range compared to the previous week, which is likely valid given the increased volatility in the market.",The price of Symbol FUT5 experienced significant volatility with a sharp increase in both price and volume on August 26th.
20220131,FUT7,4,4,4,4,958,599,"The row was flagged due to a significant increase in Open Interest compared to the previous week, which is suspicious and may require further investigation.","The price of symbol FUT5 saw a significant increase from 20210823 to 20210827, with the highest close at 600 and volume peaking at 1035 on 20210826."
20220131,FUT8,100,100,100,100,699,475,"This row was flagged for a big jump in Open Interest compared to the previous days, which is likely valid given the significant increase in volume and price movements.","The symbol FUT5 experienced a significant increase in both price and volume on August 26th, with the price reaching a high of 555 and volume peaking at 1035."
20220131,FUT10,431200,431950,431100,430900,1033,589,"The row was flagged due to a significant drop in the Open Price compared to the previous days, which is suspicious and may warrant further investigation for potential data quality issues or anomalies.","The price of FUT5 fluctuated significantly throughout the week, with a notable increase in volume on August 30th."
20220201,FUT1,120,170,120,100,865,518,"This row was flagged by the automatic quality check due to a significant increase in Open Interest compared to the previous days, making it suspicious and potentially valid for further investigation.",The symbol FUT5 saw a significant price fluctuation from a low of 320 to a high of 475 with a moderate increase in volume to 812 over the course of the week.
